Timestamp,Profil A,Profil B,NO1,NO2,NO3,NO4,NO5
2023-07-28 08:00:00,0.28,0.572,0.7359155136264498,0.8098598958595484,0.86305228212839,1.077203888398975,0.7613930971503501
2023-07-28 09:00:00,0.11,1.138,0.7881579116321473,0.8657219771423562,0.9243449546649593,1.130255362488045,0.8109539029511166
2023-07-28 10:00:00,0.36,0.916,0.8224187521668229,0.893967598583534,0.9504284961672544,1.155333921230112,0.8391026061301425
2023-07-28 11:00:00,0.18,0.538,0.8331466579107151,0.8898909399106021,0.9505624217003223,1.153564848740783,0.8433241232897027
2023-07-28 12:00:00,0.33,0.724,0.8252706671338138,0.8676831753258244,0.9316268183800379,1.132981630295729,0.8325078246345252
2023-07-28 13:00:00,0.27,1.179,0.8136673557698482,0.8545357274488187,0.9157519415799331,1.118980123292719,0.8199612865962644
2023-07-28 14:00:00,0.24,0.285,0.8040758741124051,0.8533468961631696,0.9148854965680479,1.122641312583061,0.8136053418253058
2023-07-28 15:00:00,0.34,0.353,0.8125861913994786,0.8679175644058523,0.9408676801617291,1.154454560133146,0.8315183303283615
2023-07-28 16:00:00,0.14,0.818,0.8393812746146494,0.9029971797323912,0.9830714395545394,1.187184595448354,0.8584315998157992
2023-07-28 17:00:00,0.08,0.717,0.8645203731796395,0.9237612011060254,1.00243541300638,1.197424639499211,0.8716887551611368
2023-07-28 18:00:00,0.26,0.588,0.8866223794054146,0.9463730254473541,1.019999848757162,1.212080781985518,0.8883142498107258
2023-07-28 19:00:00,0.08,0.56,0.8932437866066958,0.9533656330015148,1.028967087037733,1.220971354522458,0.9001304235839558
2023-07-28 20:00:00,0.43,0.5,0.8872889812584724,0.956012982648129,1.034713760325475,1.233136263708966,0.9018965665269549
2023-07-28 21:00:00,0.37,0.57,0.8872752236528094,0.9552682339149763,1.02681164973167,1.225816948815719,0.9044726469509292
2023-07-28 22:00:00,0.58,0.623,0.8878751469770871,0.9564331976509135,1.020524056433744,1.210496027556627,0.9060122852615886
2023-07-28 23:00:00,0.42,1.073,0.8514894534194988,0.9181011172286366,0.9923806378918765,1.176686580635011,0.8867220049796677
2023-07-29 00:00:00,0.52,0.889,0.7799602681441683,0.8386059636788737,0.9195045234668232,1.115125984317167,0.8135537777083983
2023-07-29 01:00:00,0.26,0.7,0.7120612596979389,0.7642439052111155,0.8429200497089806,1.042258443805943,0.7483077583515454
2023-07-29 02:00:00,0.11,0.696,0.6673773765051926,0.7188561037189781,0.7945251557186754,0.9848205251347614,0.7051194192944115
2023-07-29 03:00:00,0.22,0.594,0.6456718233088051,0.6957545523181711,0.7665284125139585,0.9516374235110003,0.6851225803933811
2023-07-29 04:00:00,0.1,0.604,0.6274106698192897,0.6859016553146234,0.7470773287220607,0.9356413897606174,0.6727500780518264
2023-07-29 05:00:00,0.04,0.99,0.6129767799770524,0.6638805315841174,0.7359805802237912,0.9313971300582102,0.6676137995629097
2023-07-29 06:00:00,0.24,1.374,0.6097653050648945,0.6653139902093701,0.7385370132767344,0.9422880043719828,0.6673704339681549
2023-07-29 07:00:00,0.09,1.126,0.6319215011524255,0.6945030727640263,0.768482061158179,0.982209258998584,0.6893284811114581
2023-07-29 08:00:00,0.19,0.677,0.6965020925260638,0.7714086329650346,0.8415601864338847,1.061673980905696,0.7504873556041212
2023-07-29 09:00:00,0.08,1.073,0.7784689477936988,0.8578774628792245,0.9250364877025729,1.153191216288948,0.821373087730253
2023-07-29 10:00:00,0.38,0.593,0.8309977263326268,0.9089215694233596,0.9676975818547097,1.210109672184087,0.8562841476740556
2023-07-29 11:00:00,0.1,0.967,0.844044440612707,0.9194907411165865,0.9662670622547006,1.22914978181487,0.8522507024664377
2023-07-29 12:00:00,0.12,0.956,0.829518879510304,0.9083310629246869,0.9461754081707247,1.216233470509816,0.831715969403684
2023-07-29 13:00:00,0.18,0.766,0.8100244426121401,0.8995736286217618,0.9243456034524046,1.206006922306221,0.8084091086481424
2023-07-29 14:00:00,0.14,0.676,0.8009622960096633,0.9065504672062609,0.9098846761732151,1.211289734948538,0.8005231423665313
2023-07-29 15:00:00,0.25,0.212,0.7987190787198858,0.9076743600776106,0.9151790859294849,1.231926653363032,0.8017569466125508
2023-07-29 16:00:00,0.08,0.312,0.8166578832239301,0.9182518124030881,0.9358685333582045,1.260376338298736,0.8213031923197003
2023-07-29 17:00:00,0.12,0.406,0.8463523276428976,0.9491752652643715,0.9640032870441558,1.28965732100125,0.8514578129878239
2023-07-29 18:00:00,0.22,1.136,0.8740417624728403,0.9902791871991168,0.9942060049053588,1.316338422939662,0.8864799016546987
2023-07-29 19:00:00,0.18,0.564,0.8799791618706256,0.9980033122529003,1.00630822592883,1.333487235962871,0.9045891351857634
2023-07-29 20:00:00,0.96,0.492,0.878484392956492,0.9743383206553065,0.9963160150135238,1.322354163734071,0.8988368326568842
2023-07-29 21:00:00,1.64,0.604,0.8767516823212502,0.9484805689281451,0.9845253321704323,1.294405517972327,0.8865463627848892
2023-07-29 22:00:00,0.31,1.194,0.8759614934848744,0.9270156439003402,0.9745571691088429,1.261743742185495,0.8828315251326881
2023-07-29 23:00:00,0.27,0.635,0.8395264094857512,0.8742357057615341,0.9572741732605008,1.223173082496336,0.8433567358726195
2023-07-30 00:00:00,0.08,0.643,0.7627481175078648,0.7997394523417142,0.8837095452838227,1.165246444614652,0.7697319310021854
2023-07-30 01:00:00,0.11,0.749,0.6999061734735992,0.733661533215889,0.8182219208538248,1.100697207444056,0.7034613643459257
2023-07-30 02:00:00,0.1,1.064,0.6541354660601113,0.6900970132896029,0.773040112525806,1.054211190924711,0.6604414611301904
2023-07-30 03:00:00,0.27,1.341,0.6206929680549569,0.664252283262569,0.7423683354801631,1.019792162626534,0.629322041835779
2023-07-30 04:00:00,0.07,0.997,0.5985034072878356,0.6507323488581658,0.7206774235018615,0.9971947750843563,0.6207776303465501
2023-07-30 05:00:00,0.21,0.511,0.5734493859544533,0.633330762548811,0.705474037644722,0.9878548864553791,0.6044463783952544
2023-07-30 06:00:00,0.07,0.51,0.5690413185240895,0.6363309167958825,0.7032250339669632,0.9929433001428364,0.5989596472057447
2023-07-30 07:00:00,0.26,0.544,0.5934580990727408,0.6690978169980273,0.7259891759450883,1.023808350756619,0.6245060099906339
2023-07-30 08:00:00,0.04,0.722,0.6597703405453494,0.7527290528417994,0.7949301377079925,1.089801560850394,0.6966941148922885
2023-07-30 09:00:00,0.51,0.772,0.7599424017022682,0.8730778785344905,0.8904694625027413,1.170282402136336,0.7971018966593819
2023-07-30 10:00:00,0.24,1.331,0.8571309994405261,0.9897339643932812,0.9487455540459128,1.225538617591653,0.893486379956291
2023-07-30 11:00:00,0.13,1.8,0.9156435325733049,1.044087774701857,0.9682696384503503,1.246148839712671,0.9484035279425539
2023-07-30 12:00:00,0.22,1.575,0.9414567416606285,1.059907776487875,0.9623481191503092,1.239755314964705,0.970727872307212
2023-07-30 13:00:00,0.19,0.203,0.939619236730838,1.056357496001754,0.9501852995520647,1.226908232761298,0.9730367624102404
2023-07-30 14:00:00,0.6,0.191,0.9364443140024397,1.047658935370477,0.9567802595857418,1.229313432835821,0.9833474477052764
2023-07-30 15:00:00,0.6,0.682,0.9483940347240692,1.039943334496952,0.9827462951432914,1.245065518454882,1.007029620668124
2023-07-30 16:00:00,0.37,0.792,0.9731811136282342,1.037783631950251,1.003737853187097,1.254613078849856,1.008657040274742
2023-07-30 17:00:00,0.97,0.957,0.9826506223000798,1.040349312788706,1.022293570350055,1.254953526404041,0.9946569231970028
2023-07-30 18:00:00,0.47,1.379,0.99674367840339,1.047571420453162,1.051095790617304,1.266039869998137,0.991385576022479
2023-07-30 19:00:00,0.92,0.448,0.9990360539663031,1.047461986215183,1.068593729912858,1.285073964435796,1.001245160786763
2023-07-30 20:00:00,0.3,0.558,1.001368968458512,1.046192224323951,1.083806266053959,1.29910820377999,1.018562051201998
2023-07-30 21:00:00,0.63,0.64,0.9968866652603388,1.036829492040039,1.080726981238137,1.308890554163993,1.01476131751483
2023-07-30 22:00:00,0.53,1.133,0.9830328071832781,1.026394515298874,1.069028330589929,1.313087130229573,1.008821924758039
2023-07-30 23:00:00,0.52,0.693,0.9071980445928222,0.9505143896281023,1.014824064994744,1.258936220423541,0.9442699422416485
2023-07-31 00:00:00,0.17,0.54,0.8003002757878112,0.8496594161837793,0.9035618855558356,1.155963142074014,0.839645099730332
2023-07-31 01:00:00,0.16,0.934,0.7169514578600443,0.7694978349214905,0.8154075119737837,1.059544472139184,0.7581693015559571
2023-07-31 02:00:00,0.08,0.607,0.6686562154061473,0.7317231167388901,0.7637655659188303,0.9971059365192404,0.7077050901299948
2023-07-31 03:00:00,0.15,0.547,0.6387244790802059,0.7117506855676046,0.7352657927905218,0.9613290300676542,0.6805997478935846
2023-07-31 04:00:00,0.18,1.035,0.6214763590139141,0.695766285173393,0.7150768842954374,0.9420001904588401,0.6702939030053738
2023-07-31 05:00:00,0.05,1.184,0.606448353756795,0.6821650785094648,0.703416309553819,0.9375501196578366,0.6575670560136747
2023-07-31 06:00:00,0.2,0.554,0.649736364461801,0.7231558677930162,0.7438039576506177,0.975404103973965,0.6951453904722508
2023-07-31 07:00:00,0.08,1.077,0.7118553356732955,0.7787002385077113,0.8035974287874967,1.035556553854307,0.750524154994712
2023-07-31 08:00:00,0.22,1.285,0.7542652185437266,0.8186183762966524,0.8525977564910513,1.064010856153891,0.7878761400400405
2023-07-31 09:00:00,0.11,0.931,0.7835245443814768,0.856443848400667,0.9004095538190068,1.093909871564495,0.8204088728969994
2023-07-31 10:00:00,0.24,0.573,0.8077343485602079,0.8787499208492109,0.9260339299218553,1.101079943027965,0.8359033097747823
2023-07-31 11:00:00,0.08,0.528,0.8183912041389266,0.8832009390936706,0.9299327955633981,1.0880801748909,0.8347051798892449
2023-07-31 12:00:00,0.1,1.025,0.8185860990836727,0.8716308147416925,0.9185938996722964,1.064120577007478,0.8213836583528787
2023-07-31 13:00:00,0.25,1.175,0.813941546191019,0.8587375164998953,0.9060542475422233,1.044803578970032,0.812048267061087
2023-07-31 14:00:00,0.21,0.619,0.8180674492424778,0.8575376717166223,0.9083578522813209,1.05247625475112,0.8136717387147255
2023-07-31 15:00:00,0.2,0.373,0.8440443773496306,0.9000605605012396,0.9556455760020166,1.103748188570813,0.8544143208932217
2023-07-31 16:00:00,0.05,0.396,0.914093518390287,0.9589130283010749,1.028248298462314,1.153630311110375,0.9125022927634532
2023-07-31 17:00:00,0.13,0.443,0.9536926859825136,0.9702844395231145,1.032032014116461,1.153583524482242,0.9206731943756074
2023-07-31 18:00:00,0.35,0.664,0.9699182174954211,0.9823279586564987,1.024898210234434,1.154881128841265,0.9163016457163373
2023-07-31 19:00:00,0.18,0.949,0.9701273283067251,0.994019772273032,1.030862263675321,1.17474196967564,0.9277947713285539
2023-07-31 20:00:00,0.31,2.195,0.9753019037338202,1.015100444380943,1.054164759263927,1.203630890767715,0.9628775254545526
2023-07-31 21:00:00,1.87,0.903,0.987718041585537,1.029111660250717,1.068408041341064,1.215090260928611,0.9832520166561948
2023-07-31 22:00:00,0.6,0.948,0.9882513658696305,1.030187380360538,1.067806276783464,1.205195385927576,0.9843384157882618
2023-07-31 23:00:00,0.43,1.885,0.9124440192932238,0.9540652657112286,1.013600453743383,1.150636256738516,0.9231297489472801
2023-08-01 00:00:00,0.22,1.598,0.8031625758797186,0.8454083488109309,0.9048138290498767,1.050889819982445,0.8133674154321662
2023-08-01 01:00:00,0.17,0.527,0.7243634541080746,0.7727429766342395,0.8162820503126583,0.9570148882963748,0.7283792010739764
2023-08-01 02:00:00,0.27,0.571,0.6791541824524912,0.7302261244528724,0.7686066856706464,0.8960284765579716,0.6790990228063876
2023-08-01 03:00:00,0.12,0.96,0.6567166677213477,0.7071902640499785,0.7416643352765785,0.8596371909312224,0.6551904434835547
2023-08-01 04:00:00,0.05,0.775,0.6406923935482866,0.6841639824399621,0.7174104683195592,0.8357123693754864,0.6406160534490564
2023-08-01 05:00:00,0.2,1.472,0.6295224037190806,0.6721118803008066,0.7059286115752889,0.8329792325654573,0.6362488487535318
2023-08-01 06:00:00,0.07,1.361,0.6683536978494594,0.713226721909784,0.7414273400225325,0.8814817498302502,0.670115007570909
2023-08-01 07:00:00,0.21,0.707,0.7331744891904359,0.7707255042666217,0.8024669887765621,0.9517680472980806,0.7286549928973947
2023-08-01 08:00:00,0.08,0.926,0.7734809153164457,0.802647318587404,0.847608371832775,0.9933523508272196,0.7649192566460092
2023-08-01 09:00:00,0.46,0.362,0.7910462161252484,0.8260744483264711,0.8822094268813059,1.029938641670669,0.7894814317603535
2023-08-01 10:00:00,0.25,0.274,0.8004552003573076,0.834961295182679,0.8952991614556948,1.049710348939271,0.7975761773934218
2023-08-01 11:00:00,0.22,0.141,0.8031564312159923,0.8318464016209266,0.8943562212829451,1.054731464153818,0.7908909086651784
2023-08-01 12:00:00,0.25,0.18,0.7999015019575798,0.8199291494031925,0.8809620449693643,1.045739943361542,0.7779401664038963
2023-08-01 13:00:00,1.08,0.642,0.7909887497626967,0.808886392269427,0.8723543511300311,1.051328685225974,0.7700413277969436
2023-08-01 14:00:00,0.4,0.163,0.79214225905352,0.8215036594235839,0.8825179517036791,1.076734345759568,0.7777361421145471
2023-08-01 15:00:00,0.24,0.183,0.8319895779166289,0.8774783097164678,0.9396976502108333,1.142291953033138,0.8239645806340832
2023-08-01 16:00:00,0.33,0.184,0.9086798419262329,0.9419190705648566,1.01487648673376,1.204163009456304,0.8918339551365105
2023-08-01 17:00:00,0.11,0.204,0.9494127260571344,0.9512269946618525,1.019697952661439,1.204163299272974,0.9114448728555595
2023-08-01 18:00:00,0.21,0.384,0.9631715452545313,0.9583728390892678,1.027587275903004,1.197528277826541,0.9255856917625388
2023-08-01 19:00:00,0.38,0.825,0.9695363163382941,0.97641798605068,1.043932916455582,1.207523889174105,0.943251549304569
2023-08-01 20:00:00,0.47,1.257,0.9784890913876577,0.9965522839738677,1.066575755055336,1.227465594621002,0.9713936716567022
2023-08-01 21:00:00,0.45,0.555,0.9830372430819798,1.00918443884509,1.075008254381123,1.237169153569713,0.9873858509857792
2023-08-01 22:00:00,0.41,0.588,0.99340540015059,1.008855025781564,1.072923210311549,1.222947435536492,0.9885998111175286
2023-08-01 23:00:00,0.47,1.239,0.9202691362712163,0.9298770667463275,1.013455573786606,1.166224351224682,0.9135265606219073
2023-08-02 00:00:00,0.17,0.563,0.7928248147669213,0.8175515909090909,0.9092645072183241,1.059850454598148,0.7903026400515132
2023-08-02 01:00:00,0.26,0.488,0.7109210249976384,0.7351311363636364,0.8191511664247116,0.968250252554527,0.7070126246365783
2023-08-02 02:00:00,0.08,0.445,0.6638807189767265,0.6889313311688312,0.772706266634406,0.9085095142672607,0.6610642158871393
2023-08-02 03:00:00,0.23,0.973,0.639223006961774,0.6682673701298701,0.7430608063150254,0.8752789692463111,0.6360119416964234
2023-08-02 04:00:00,0.08,0.923,0.6212259362077361,0.6528372564935065,0.7225329915719009,0.8577629465246841,0.6194427988838807
2023-08-02 05:00:00,0.19,1.299,0.6089175088019532,0.6535343506493506,0.7077093918864424,0.8564586058990113,0.6125901383441629
2023-08-02 06:00:00,0.1,0.755,0.6521489238185114,0.6915686363636364,0.7432001320671022,0.8974142142656045,0.6483432652344436
2023-08-02 07:00:00,0.07,0.553,0.7236152342800649,0.7485100974025973,0.8018413783369627,0.964161684580097,0.7108934808484068
2023-08-02 08:00:00,0.17,0.921,0.766929143245997,0.7881067370129871,0.8474485593596257,1.001302518920888,0.7542746590177368
2023-08-02 09:00:00,0.16,0.438,0.7853065390784706,0.8161095779220779,0.8843577102992177,1.029479282248315,0.7852274190715917
2023-08-02 10:00:00,0.32,0.568,0.7967950252342525,0.8290312987012988,0.897724866924752,1.038177922594108,0.8003757341606665
2023-08-02 11:00:00,0.31,0.998,0.7964362613870539,0.8279409415584416,0.8907325187515122,1.029659506814832,0.7968553532751859
2023-08-02 12:00:00,0.2,0.235,0.7901887685336254,0.8213196428571429,0.8733542775627068,1.014365384296905,0.7879215204199107
2023-08-02 13:00:00,0.06,0.306,0.7811354358972948,0.8201418506493506,0.8610943926929592,1.008720252388917,0.7758067474487307
2023-08-02 14:00:00,0.23,0.529,0.7908495455266635,0.8307869805194805,0.8690354060811356,1.030031465809913,0.7890228882514781
2023-08-02 15:00:00,1.19,0.143,0.8254012030635106,0.8766007467532468,0.9248454008387773,1.100357716575857,0.8326905110343616
2023-08-02 16:00:00,1.22,0.183,0.9022845642311005,0.9345637175324676,0.994799933462376,1.173593478296872,0.8908704560088978
2023-08-02 17:00:00,0.22,0.177,0.9371310814640361,0.9398856493506494,1.006746158964433,1.186194293095739,0.8987920544791118
2023-08-02 18:00:00,0.21,1.32,0.9521301781117277,0.9478649350649352,1.006650284297121,1.200261497441333,0.8995638158793343
2023-08-02 19:00:00,0.35,0.369,0.9634075366178673,0.9669579545454545,1.02348868860392,1.213480366990709,0.9177171066752523
2023-08-02 20:00:00,0.47,0.661,0.9749817266043216,0.9879189285714287,1.046938009113638,1.228395078084891,0.9426985892407657
2023-08-02 21:00:00,0.66,0.709,0.9867816171015138,1.005686525974026,1.068349463666425,1.230412657536062,0.9639183203574704
2023-08-02 22:00:00,0.68,1.136,0.9792795742413446,1.011186525974026,1.075381734414066,1.206599125581703,0.9740910066537884
2023-08-02 23:00:00,0.56,1.383,0.9034277405278696,0.945762012987013,1.020961115815792,1.138892983124389,0.9144528478604461
2023-08-03 00:00:00,0.41,2.178,0.7993114453411592,0.8315575107749,0.9139327839104794,1.031619904032061,0.8083332162592488
2023-08-03 01:00:00,0.07,0.511,0.7308080154071901,0.7780999163981396,0.8217854478552347,0.9376966038610741,0.7347309247291686
2023-08-03 02:00:00,0.23,0.506,0.6956202311078503,0.7474245270001542,0.7823683149352285,0.8842736783707806,0.695845821235678
2023-08-03 03:00:00,0.11,0.984,0.6580699192956713,0.7092679886041735,0.7478719189475276,0.8457082293128646,0.6595311963410445
2023-08-03 04:00:00,0.2,0.569,0.6324715700660308,0.6795306932461059,0.7225394425122235,0.8213972898786531,0.6374765851831039
2023-08-03 05:00:00,0.06,0.558,0.613815572267058,0.6569795865360422,0.7069501991027773,0.8178252373322735,0.6258406699759609
2023-08-03 06:00:00,0.24,1.04,0.6520352164343359,0.6864918549061306,0.7375912092343364,0.8619494988386969,0.6553767053791639
2023-08-03 07:00:00,0.09,1.473,0.7239065480557593,0.7462584190320041,0.7968753465396442,0.9363872086909361,0.718554096031969
2023-08-03 08:00:00,0.18,0.893,0.7661922780630962,0.7871646794315074,0.8432974444276425,0.9841416086015095,0.7575565077581093
2023-08-03 09:00:00,0.05,0.446,0.7879034666177549,0.8193065103934157,0.8824810726347094,1.023403591138491,0.7878034560269739
2023-08-03 10:00:00,0.3,0.343,0.7979853723404255,0.8384839979545952,0.8990046373305106,1.041907518040565,0.7987342730479847
2023-08-03 11:00:00,1.69,0.278,0.7974806859867938,0.8415473324513202,0.8939142597913201,1.04525989591743,0.8025965861196965
2023-08-03 12:00:00,1.79,0.218,0.7917347762289068,0.83000793811839,0.8788182368062907,1.036944261589226,0.7923287596390997
2023-08-03 13:00:00,0.04,1.479,0.7820933602347762,0.824799672085907,0.8638512021775291,1.037482228542803,0.7848584964565578
2023-08-03 14:00:00,0.1,0.564,0.7875007336757154,0.835738529094259,0.8747502394273905,1.059084661276233,0.7961527504604914
2023-08-03 15:00:00,0.1,0.142,0.8242268341892883,0.8819046614124656,0.9273748676848631,1.115927862581198,0.8385936280478287
2023-08-03 16:00:00,0.09,0.184,0.9000402971386646,0.9446113325162536,0.9964722264227027,1.16983228381338,0.9017963847522712
2023-08-03 17:00:00,0.11,0.157,0.9415667644900954,0.9513763463552024,1.01582725943848,1.165192660398528,0.9150330148918235
2023-08-03 18:00:00,0.23,0.182,0.963352347762289,0.9720505182503673,1.036421694641867,1.166697841756404,0.9174550825762543
2023-08-03 19:00:00,0.12,0.704,0.9727841159207631,0.9935016192787514,1.059402490044861,1.177640712265928,0.9335979207642596
2023-08-03 20:00:00,0.07,0.704,0.9760449376375641,1.007767180993969,1.083373960381067,1.19630734581165,0.9623567013205957
2023-08-03 21:00:00,0.26,0.46,0.9862582538517976,1.015062133227275,1.090726750340239,1.202689710564339,0.9964396600168587
2023-08-03 22:00:00,0.07,0.491,0.9846764490095378,1.016528412457489,1.088013433136751,1.197944348531707,0.9915771440167338
2023-08-03 23:00:00,0.12,0.538,0.9075368672046955,0.956211131222454,1.029826049700086,1.147180165521924,0.9183741141394274
2023-08-04 00:00:00,0.22,0.876,0.804868294230771,0.8496400790842331,0.9279345062134421,1.048962085268814,0.814793453574857
2023-08-04 01:00:00,0.11,0.772,0.7245569838493868,0.751259228117107,0.8398318552624615,0.9538799049440677,0.7314891009981971
2023-08-04 02:00:00,0.21,0.46,0.6765220469487528,0.7027025965340589,0.7880829937424553,0.8927421318031646,0.6813110800664945
2023-08-04 03:00:00,0.04,0.545,0.6495712581264335,0.6745267120308026,0.7632466400034275,0.8568997110233416,0.6575824741865747
2023-08-04 04:00:00,0.24,0.494,0.6317850412179493,0.6550504178218721,0.7475995524204828,0.8404745344494953,0.6463511952611
2023-08-04 05:00:00,0.09,0.561,0.6253604702028478,0.648919961301968,0.7344745098928681,0.839923491566684,0.6484688326790551
2023-08-04 06:00:00,0.13,0.542,0.651593464187751,0.6885245726010142,0.7661011943014255,0.8794136423479146,0.6726419055497889
2023-08-04 07:00:00,0.21,1.001,0.7182150871725926,0.7531784979190068,0.8288307741159927,0.9532233731607754,0.7295046866097977
2023-08-04 08:00:00,0.09,0.513,0.7721661685419328,0.8058438573367183,0.8875655051272552,1.006834918978894,0.782038187480001
2023-08-04 09:00:00,0.19,0.605,0.8026262285369989,0.844692136378098,0.9378183270707483,1.047235760240455,0.8185883978116147
2023-08-04 10:00:00,0.08,0.348,0.8202106521964413,0.8658734327621695,0.9665856688869231,1.074679476033154,0.8381853727825429
2023-08-04 11:00:00,0.13,0.309,0.8309028698037367,0.867389278827112,0.9778825658201467,1.079738803189507,0.8459490677509737
2023-08-04 12:00:00,0.21,0.307,0.8278788140015388,0.8566274600196089,0.9717021882505337,1.070551001482144,0.8401607339363619
2023-08-04 13:00:00,0.07,0.313,0.8243736604968898,0.8544900430483142,0.96171683035073,1.072869314653352,0.8361462097384708
2023-08-04 14:00:00,0.26,0.837,0.8288403307707193,0.8704240875770227,0.9715453338071224,1.092600996928071,0.8414814525758794
2023-08-04 15:00:00,0.06,0.303,0.8573502209692936,0.9218656866628141,1.013429603252008,1.139565665598529,0.8801464907009233
2023-08-04 16:00:00,0.07,0.338,0.923098879975936,0.9873814223474643,1.076943152865038,1.193984234625862,0.9350720746735762
2023-08-04 17:00:00,0.19,0.9,0.973672418868641,1.010872621142371,1.104541823231292,1.212428480347103,0.9615394401042683
2023-08-04 18:00:00,0.12,0.692,0.9958561035488062,1.020774382681981,1.122262721112094,1.228410793981999,0.9817049347932976
2023-08-04 19:00:00,0.15,0.576,0.9895663426028247,1.016241421178732,1.130180165876598,1.240296097573093,0.9842510399512999
2023-08-04 20:00:00,0.19,0.56,0.9708170132141379,1.005000227253544,1.135390359399296,1.243469044721001,0.9910199327251017
2023-08-04 21:00:00,0.08,0.669,0.9576762412384918,0.9927067844922182,1.121801457153586,1.223969330385606,0.9923547385098064
2023-08-04 22:00:00,0.26,2.239,0.944685961319598,0.9826906819554194,1.107377803987389,1.201950137036209,0.9885672475825522
2023-08-04 23:00:00,0.07,0.962,0.8851699753215037,0.9274704083421529,1.061750499620717,1.158779963733015,0.935910006165565
2023-08-05 00:00:00,0.12,0.998,0.7952281995952045,0.8491480561642724,0.9839038699986895,1.091080810297217,0.8464251569676465
2023-08-05 01:00:00,0.17,0.778,0.7222409203000293,0.7734682574466358,0.9080446123448824,1.015903635407653,0.7705815900071411
2023-08-05 02:00:00,0.07,0.712,0.673603735050581,0.7296599302004707,0.8576830915634229,0.9616783486033427,0.7216674666260834
2023-08-05 03:00:00,0.22,1.28,0.6466950561569,0.6976060709358006,0.8301565035937863,0.9298983609407926,0.6961367813535314
2023-08-05 04:00:00,0.12,1.528,0.6342626328951869,0.6783139355571788,0.8118125434732204,0.9144287305260804,0.6869382626442365
2023-08-05 05:00:00,0.07,1.25,0.6140674249628815,0.6644619430241052,0.7964656397745945,0.9098659026831885,0.6776804298708748
2023-08-05 06:00:00,0.25,0.599,0.6132121269924534,0.6666880285691096,0.795845976269922,0.9193762135620868,0.6776802737812326
2023-08-05 07:00:00,0.06,0.747,0.6570835094875677,0.710024608392176,0.8327131573906995,0.9645385255505277,0.7188925439880123
2023-08-05 08:00:00,0.2,1.411,0.7396868932995974,0.8034727700673647,0.9215775360638717,1.054370355343399,0.7973825327885805
2023-08-05 09:00:00,0.06,0.547,0.8456885238534996,0.9103128804480156,1.029848335164669,1.153470176905784,0.8959890034847012
2023-08-05 10:00:00,0.11,1.599,0.911890112772336,0.9662348835321808,1.082419933668686,1.211265913447406,0.9558738873735185
2023-08-05 11:00:00,0.22,0.633,0.9328262231217679,0.9727375050726401,1.087480090525106,1.227430125734347,0.9659875206330996
2023-08-05 12:00:00,0.12,0.626,0.9277618767693756,0.9640761301842382,1.068171680158066,1.215967351298537,0.9525300179893313
2023-08-05 13:00:00,0.03,1.514,0.9123420825052937,0.9391361090820551,1.043823526446839,1.2023746693108,0.9315598037953197
2023-08-05 14:00:00,0.21,0.517,0.8937187908956766,0.9168183426669912,1.030925462958296,1.206049076554291,0.916792709052809
2023-08-05 15:00:00,0.08,0.512,0.9003791633919557,0.9152093174255336,1.047139688908154,1.227805796945446,0.9245798652165939
2023-08-05 16:00:00,0.25,1.237,0.9444543284419773,0.9331838974109243,1.083328410568655,1.257010197026592,0.9377560162801497
2023-08-05 17:00:00,0.08,0.57,0.994483812304721,0.9703528934339746,1.12580172179155,1.285886619662914,0.9694992254051502
2023-08-05 18:00:00,0.12,0.739,1.022469271212103,1.011849200551903,1.174498684462545,1.312410977846411,1.011975431490305
2023-08-05 19:00:00,0.2,2.177,1.019966490191457,1.018265725184644,1.189424540569965,1.329021159968701,1.025223617923774
2023-08-05 20:00:00,0.06,0.691,0.9858149147077245,0.997487866244623,1.165980050202119,1.316495957208093,1.009786898615875
2023-08-05 21:00:00,0.21,0.703,0.9591156491906382,0.976368703838974,1.130413361021785,1.291379931357409,0.9852078918923137
2023-08-05 22:00:00,0.11,1.31,0.9453709968663653,0.9612705949192436,1.103567626689785,1.262801346355277,0.9733304456749511
2023-08-05 23:00:00,0.08,0.921,0.8938549393953011,0.9121405730054378,1.051797699573584,1.225684914776373,0.931291095476132
2023-08-06 00:00:00,0.25,0.874,0.8199848499855102,0.8447472283093905,0.9798276187955998,1.165183575119237,0.8569050545728412
2023-08-06 01:00:00,0.03,0.703,0.7546287329378923,0.7825618862105349,0.9100450862536071,1.10058583399576,0.788730718051377
2023-08-06 02:00:00,0.21,1.114,0.7113606400422587,0.7395550361171983,0.8643013898864652,1.052604870495496,0.7482970229802975
2023-08-06 03:00:00,0.08,0.517,0.6815341315520145,0.7154345264183102,0.8382293123653272,1.021947866984632,0.7266261223820841
2023-08-06 04:00:00,0.11,0.54,0.6644391560011299,0.700590455320185,0.823368490026336,1.002482818296238,0.7149937369031034
2023-08-06 05:00:00,0.2,0.868,0.6406658669806718,0.6905598571544518,0.8078195289759196,0.9940708631425543,0.7028586257087446
2023-08-06 06:00:00,0.07,1.288,0.6355159992223237,0.6863486729973216,0.804309782129311,0.9934819654213036,0.7024712502390124
2023-08-06 07:00:00,0.19,0.555,0.6630515173858338,0.7123454265075887,0.8282790105722098,1.018540714427663,0.7229311293475843
2023-08-06 08:00:00,0.09,0.944,0.7309234905926847,0.7902567973378785,0.8989226174724984,1.078934651563328,0.7810414691157131
